601	5803	0	2
601	5803	2	2
759	2317	0	2
759	2317	1	2
1051	2869	0	4
1051	2869	1	4
1051	4382	0	4
1051	4382	1	4
1051	8507	0	4
1051	8507	1	4
1791	8323	1	4
344	10991	0	3
344	10991	1	3
344	11002	0	3
1714	6984	0	4
192	11202	0	2
192	11202	1	2
1528	15173	0	2
1528	15173	1	2
1528	6493	0	2
1528	6493	1	2
1528	7952	0	2
1528	7952	1	2
1528	8480	0	2
1528	8480	1	2
1528	10255	1	2
1528	11451	0	2
1528	11451	1	2
1541	3266	0	2
1541	5011	0	2
1541	5011	1	2
1541	5440	0	2
1541	6194	0	2
1541	6194	1	2
1541	7299	0	2
1541	7299	1	2
1541	7420	0	2
1541	8268	0	2
1541	8526	0	2
1541	8526	1	2
1541	8966	0	2
1541	8966	1	2
1541	9900	0	2
1541	9900	1	2
1541	11306	0	2
1541	13485	0	2
1541	13485	1	2
1541	14083	0	2
1541	14083	1	2
1541	14323	0	2
1541	14323	1	2
1541	14362	0	2
1541	14362	1	2
1703	4231	0	2
1703	4231	1	2
1703	4560	0	2
1703	4560	1	2
1703	5723	0	2
1703	5723	1	2
1703	6194	0	2
1703	7299	0	2
1703	7299	1	2
1703	9067	0	2
1703	9112	0	2
1703	9300	0	2
1703	11306	0	2
1703	11643	0	2
1703	11643	1	2
1703	12255	0	2
1703	12255	1	2
1703	12256	0	2
1703	12256	1	2
1703	12268	0	2
1703	12268	1	2
1703	13053	0	2
1703	13485	0	2
1703	14019	0	2
1703	14019	1	2
1703	14323	0	2
1703	14323	1	2
1703	14582	1	2
1745	15173	0	2
1745	2267	0	2
1745	2267	1	2
1745	2417	0	2
1745	4332	0	2
1745	4332	1	2
1745	4614	0	2
1745	6194	0	2
1745	6493	0	2
1745	6493	1	2
1745	7952	0	2
1745	7952	1	2
1745	9458	0	2
1745	9458	2	2
1745	10255	0	2
1745	10255	1	2
1745	11451	0	2
1745	11451	2	2
1745	14362	0	2
1745	14362	1	2
1792	3228	0	2
1792	3228	1	2
1792	5437	0	2
1792	5437	1	2
1792	6914	0	2
1792	6915	0	2
1792	6915	1	2
1792	7449	0	2
1792	7449	1	2
1792	9790	0	2
85	8156	0	3
85	8156	1	3
85	10271	0	3
85	11631	0	3
85	11631	1	3
85	11940	0	3
127	15178	0	3
127	15178	2	3
127	2900	0	3
127	4309	0	3
127	4309	2	3
127	6110	0	3
127	6110	2	3
127	6757	0	3
127	6757	2	3
127	12672	0	3
127	12672	2	3
166	4250	0	3
166	4250	1	3
166	6757	0	3
166	6757	1	3
166	9361	0	3
166	9383	0	3
166	9383	1	3
166	10177	0	3
205	3813	0	3
205	7201	0	3
282	3281	0	3
282	3281	1	3
282	3542	0	3
282	3542	1	3
282	4043	0	3
282	4043	1	3
282	4190	0	3
282	4190	1	3
282	5557	0	3
282	7029	0	3
282	7029	1	3
282	12492	0	3
282	12492	1	3
282	12552	0	3
282	12927	0	3
282	13196	0	3
384	15169	1	3
384	15193	0	3
384	5775	0	3
384	5775	1	3
384	6157	0	3
384	6815	0	3
384	6815	1	3
384	6944	0	3
384	6944	1	3
384	9622	0	3
384	9622	1	3
384	9635	0	3
384	10460	0	3
384	10460	1	3
399	11749	0	3
399	11749	1	3
399	12041	0	3
399	12041	1	3
399	12278	0	3
399	12278	1	3
399	13015	0	3
399	13015	1	3
596	11159	0	3
932	2683	0	3
932	2683	1	3
932	2884	0	3
932	2884	1	3
932	3654	0	3
932	3654	1	3
932	4402	0	3
932	4402	1	3
932	4502	0	3
932	4502	1	3
932	4846	0	3
932	4846	1	3
932	5071	0	3
932	5071	1	3
932	5347	0	3
932	5347	1	3
932	9938	0	3
932	9938	1	3
932	10978	0	3
932	13190	0	3
932	13190	1	3
932	14636	0	3
932	14636	1	3
1100	1903	0	3
1100	1903	1	3
1100	4381	0	3
1100	6918	0	3
1100	7058	0	3
1100	7058	1	3
1100	8777	0	3
1100	8777	1	3
1100	8971	0	3
1100	10397	0	3
1100	10397	1	3
1100	12818	0	3
1100	13684	0	3
1100	14102	0	3
1100	14102	1	3
1100	14883	0	3
1100	14883	1	3
1610	4716	0	3
1610	4716	1	3
1610	5331	0	3
1610	5331	1	3
1610	10252	0	3
1610	10252	1	3
1610	11827	0	3
1610	11827	1	3
1641	4846	0	3
1641	4846	2	3
1641	6273	0	3
1641	10260	0	3
1641	11294	0	3
1641	11294	1	3
1641	12796	0	3
1641	12796	1	3
1641	13885	0	3
1641	14147	0	3
1641	14147	1	3
1641	14147	2	3
1696	2006	0	3
1696	2167	0	3
1696	2126	0	3
1696	2126	1	3
1696	3311	0	3
1696	3311	1	3
1696	3761	0	3
1696	3761	1	3
1696	4007	0	3
1696	4007	1	3
1696	5033	0	3
1696	5472	0	3
1696	5472	1	3
1696	5519	0	3
1696	5519	1	3
1696	7193	0	3
1696	7193	1	3
1696	9528	0	3
1696	10129	0	3
1696	10129	1	3
1696	11817	0	3
1696	12837	0	3
1696	12837	1	3
1797	2966	0	3
1797	2966	1	3
1797	4092	0	3
1797	4092	1	3
1797	4193	0	3
1797	4193	1	3
1797	6600	0	3
1797	6600	1	3
1797	7343	0	3
1797	8316	0	3
1797	8316	1	3
1797	8894	0	3
1797	13245	0	3
1797	13245	1	3
1797	15156	0	3
1797	15156	1	3
1813	13108	0	3
1813	14823	0	3
1814	2032	0	3
1814	2032	2	3
1814	4391	0	3
1814	4391	2	3
1814	6023	0	3
1814	6023	2	3
1814	11519	0	3
1814	12603	0	3
1814	12603	2	3
8	12140	0	0
844	3276	0	0
844	3276	1	0
844	8065	0	0
844	8065	1	0
844	11529	0	0
844	11529	1	0
1773	3847	0	1
1773	6999	0	1
1773	7026	0	1
1288	4339	0	0
505	2446	0	0
505	2446	1	0
505	6071	0	0
505	7493	0	0
505	7554	0	0
505	7554	1	0
505	7606	0	0
505	7606	1	0
505	14238	0	0
1845	6496	0	0
36	2066	0	3
36	2066	1	3
36	3505	0	3
36	6038	0	3
36	6038	1	3
36	6114	0	3
36	6114	1	3
36	7126	0	3
36	7126	1	3
36	9684	0	3
36	9684	1	3
36	10362	0	3
36	11110	0	3
36	13365	0	3
36	13365	1	3
36	13524	0	3
209	4074	0	3
209	4074	1	3
209	7361	0	3
209	13018	0	3
1199	15172	0	3
1199	4172	0	3
1199	4172	2	3
1199	4733	0	3
1199	5420	0	3
1199	5477	0	3
1199	7361	0	3
1199	7361	2	3
1199	8089	0	3
1199	8097	0	3
1199	8097	2	3
1199	14216	0	3
1199	14216	2	3
1251	15182	0	3
1251	15182	1	3
1251	1912	0	3
1251	1912	1	3
1251	1951	0	3
1251	1951	1	3
1251	2858	0	3
1251	2858	1	3
1251	3040	0	3
1251	3106	0	3
1251	3106	1	3
1251	5077	0	3
1251	5077	1	3
1251	6877	0	3
1251	6877	1	3
1251	7084	0	3
1251	7084	1	3
1251	13823	0	3
1251	13823	1	3
34	9053	0	4
34	13247	0	4
34	14552	0	4
34	14552	1	4
255	14535	0	4
255	14535	1	4
255	14594	0	4
255	14594	1	4
255	14599	0	4
255	14599	1	4
255	14639	0	4
255	14674	0	4
255	14674	1	4
255	14681	0	4
255	14886	0	4
255	14886	1	4
420	3387	0	4
420	3387	1	4
420	11719	0	4
420	11719	2	4
483	14552	0	4
483	14552	1	4
956	12891	0	4
1597	9053	0	4
1597	13247	0	4
1597	14552	0	4
1597	14552	1	4
1857	2816	0	4
1857	2816	2	4
77	9775	0	4
77	9775	1	4
77	10959	0	4
77	10959	1	4
77	10966	0	4
77	10966	1	4
77	11020	0	4
77	11020	1	4
77	11065	0	4
77	11065	1	4
77	12193	0	4
77	12193	1	4
77	12236	0	4
1385	5830	0	4
1385	5830	1	4
1385	9642	0	4
1385	9642	1	4
1406	5820	0	4
1406	5820	1	4
1406	5820	2	4
1406	7800	0	4
1436	11390	0	4
1436	12195	0	4
1436	12195	1	4
1436	13213	0	4
1436	13213	1	4
1592	2477	0	4
1592	2477	1	4
1592	2480	0	4
1592	7403	0	4
1592	7403	1	4
1592	7666	0	4
1714	7948	0	4
1714	9688	0	4
1714	9688	1	4
1714	13437	0	4
77	10294	0	4
77	10294	1	4
77	10655	0	4
112	9836	0	4
112	9836	1	4
358	3146	0	4
1434	6732	0	4
1434	6732	1	4
1434	7028	0	4
1434	7028	1	4
1434	8560	0	4
1434	8560	1	4
1714	5917	0	4
1714	5917	1	4
1714	6111	0	4
1714	6111	1	4
1714	7813	0	4
1714	8019	0	4
1714	8019	1	4
7	3331	0	3
7	3331	1	3
7	9825	0	3
7	9825	1	3
30	12303	0	3
30	12303	1	3
49	3000	0	3
49	3000	1	3
49	5276	0	3
49	5276	1	3
49	8643	0	3
49	8643	1	3
63	2064	0	3
63	2064	1	3
63	3356	0	3
63	3356	1	3
63	8792	0	3
63	8792	1	3
63	10981	0	3
63	10981	1	3
63	12258	0	3
63	12258	1	3
105	6571	0	3
105	6571	1	3
105	11575	0	3
105	11575	1	3
143	2183	0	3
143	2183	1	3
143	2183	2	3
143	3087	0	3
143	3087	1	3
143	3168	0	3
143	3446	0	3
143	3446	1	3
143	3877	0	3
143	3877	1	3
143	5982	0	3
143	7149	0	3
143	7149	1	3
143	7366	0	3
143	7366	1	3
143	8983	0	3
143	10002	0	3
143	10002	1	3
143	10994	0	3
143	10994	1	3
143	10994	2	3
210	3168	0	3
210	3168	1	3
210	3957	0	3
210	3957	1	3
210	10982	0	3
210	10982	1	3
222	3139	0	3
222	3139	1	3
222	3255	0	3
222	3255	1	3
222	3762	0	3
222	3762	1	3
222	4591	0	3
222	4591	2	3
222	8345	0	3
225	2847	0	3
225	1971	0	3
225	1971	1	3
225	2139	0	3
225	2139	1	3
225	2140	0	3
225	2140	1	3
227	9463	0	3
227	10116	0	3
227	13468	0	3
227	13468	1	3
254	4591	0	3
254	6179	0	3
254	6179	2	3
254	11815	0	3
254	11815	2	3
365	4313	0	3
365	4313	1	3
365	4913	0	3
365	4913	1	3
365	7136	0	3
365	7136	1	3
378	6379	0	3
378	7326	0	3
378	7326	2	3
378	9063	0	3
478	5309	0	3
478	5309	1	3
593	4175	0	3
593	4175	1	3
593	5396	0	3
593	5396	1	3
593	6130	0	3
593	6411	0	3
593	6411	1	3
593	8792	0	3
593	8809	0	3
593	10951	0	3
593	10951	1	3
593	10956	0	3
593	10956	1	3
593	12626	0	3
593	14608	0	3
593	14608	1	3
593	14797	0	3
605	6481	0	3
787	7313	0	3
819	3689	0	3
819	4976	0	3
819	4976	2	3
819	13632	0	3
819	13632	1	3
832	2889	0	3
832	2889	1	3
869	2003	0	3
869	2003	1	3
869	3467	0	3
869	3467	1	3
869	4004	0	3
869	4004	1	3
869	4913	0	3
869	4913	1	3
869	4923	0	3
869	6099	1	3
869	8451	0	3
869	8451	1	3
869	10637	0	3
1018	3067	0	3
1018	3067	1	3
1018	3192	0	3
1018	3192	1	3
1018	3192	2	3
1052	10739	0	3
1123	10783	0	3
1123	10783	1	3
1175	1971	0	3
1175	1971	1	3
1175	2139	0	3
1175	2139	1	3
1175	2140	0	3
1175	2140	1	3
1175	2887	0	3
1175	2887	1	3
1176	3430	0	3
1176	3430	1	3
1176	5307	0	3
1176	6361	0	3
1176	6361	1	3
1176	6492	0	3
1176	6492	1	3
1176	6909	0	3
1221	3915	0	3
1221	3915	2	3
1221	6213	0	3
1221	6213	2	3
1221	8858	0	3
1221	8858	2	3
1221	9515	0	3
1221	9515	2	3
1221	9872	0	3
1221	9872	2	3
1221	10358	0	3
1221	13142	0	3
1221	13142	2	3
1221	14303	0	3
1221	14303	2	3
1223	2875	0	3
1223	2875	2	3
1223	8092	0	3
1223	8092	2	3
1223	9540	0	3
1223	9540	2	3
1223	11070	0	3
1223	11070	2	3
1223	15001	0	3
1223	15001	2	3
1227	2830	0	3
1227	2830	2	3
1227	3462	0	3
1227	6409	0	3
1227	6409	2	3
1227	11764	0	3
1227	13999	0	3
1227	13999	1	3
1262	3516	0	3
1262	3516	1	3
1262	6822	0	3
1262	6822	1	3
1262	8983	0	3
1262	8983	1	3
1291	2903	0	3
1291	4870	0	3
1291	6248	0	3
1291	6248	1	3
1338	6130	0	3
1338	6130	1	3
1338	6322	0	3
1338	6322	1	3
1338	10038	0	3
1338	10038	1	3
1338	10956	0	3
1338	10956	1	3
1338	12145	0	3
1338	12836	0	3
1338	12836	1	3
1342	6198	0	3
1342	6198	1	3
1342	11770	0	3
1342	11770	1	3
1342	11779	0	3
1342	11779	1	3
1342	12804	0	3
1342	12804	1	3
1353	1978	0	3
1353	1978	1	3
1353	3214	0	3
1353	3264	0	3
1353	3610	0	3
1353	4161	0	3
1353	4341	0	3
1353	4341	1	3
1353	4421	0	3
1353	4752	0	3
1353	4752	1	3
1353	4890	0	3
1353	4890	1	3
1353	5037	0	3
1353	5205	0	3
1353	5277	0	3
1353	5400	0	3
1353	5400	1	3
1353	5713	0	3
1353	5713	1	3
1353	5802	0	3
1353	5802	1	3
1353	6105	0	3
1353	6105	1	3
1353	6337	0	3
1353	7283	0	3
1353	7283	1	3
1353	8292	0	3
1353	8911	0	3
1353	8911	1	3
1353	9859	0	3
1353	10789	0	3
1353	10789	1	3
1353	13568	0	3
1353	13568	1	3
1375	6432	0	3
1375	6432	1	3
1375	10229	0	3
1375	11813	0	3
1375	11813	1	3
1375	11813	2	3
1375	11935	0	3
1396	3255	0	3
1396	3255	1	3
1396	4548	0	3
1396	4548	1	3
1396	6793	0	3
1396	6793	1	3
1396	11872	0	3
1396	14736	0	3
1396	14736	1	3
1396	15035	0	3
1396	15035	1	3
1419	4984	0	3
1419	4984	1	3
1419	10010	0	3
1419	10010	1	3
1419	12799	0	3
1419	12799	1	3
1523	2941	0	3
1523	2941	1	3
1538	1963	0	3
1538	4140	0	3
1538	4347	0	3
1538	4347	2	3
1538	5379	0	3
1538	5379	2	3
1538	6901	0	3
1538	6901	2	3
1538	8348	2	3
1538	9091	0	3
1538	9091	2	3
1538	9107	0	3
1538	9474	0	3
1538	10293	0	3
1538	10293	2	3
1538	11680	0	3
1538	11680	2	3
1552	5703	0	3
1552	6495	0	3
1552	6495	2	3
1552	6513	2	3
1552	6538	0	3
1552	6538	2	3
1552	6564	0	3
1552	6588	0	3
1552	6588	2	3
1552	7984	0	3
1552	9842	0	3
1552	10104	0	3
1552	10104	2	3
1552	10166	0	3
1552	10166	1	3
1552	10312	0	3
1552	10949	0	3
1552	10949	1	3
1552	10967	0	3
1552	10967	1	3
1552	13078	0	3
1552	13078	2	3
1552	13483	0	3
1552	13548	0	3
1605	5802	0	3
1605	5802	1	3
1605	9545	0	3
1632	2889	0	3
1632	2889	1	3
1778	6322	0	3
1799	3378	0	3
1799	3378	1	3
1799	3404	0	3
1799	9568	0	3
1799	9568	1	3
1799	9911	1	3
1814	2067	0	3
1814	2933	0	3
1814	2933	2	3
1814	4300	0	3
1814	5647	0	3
1814	5647	2	3
1814	6179	0	3
1814	6179	2	3
1814	6969	0	3
1814	6969	2	3
1814	7350	0	3
1814	7350	2	3
1814	8360	0	3
1814	8360	2	3
1814	9474	0	3
1814	9474	2	3
1814	9493	0	3
1814	10003	0	3
1814	11237	0	3
1814	11370	0	3
1814	12007	0	3
1814	12007	2	3
1814	12176	0	3
1814	14799	0	3
1814	14799	2	3
1820	2357	0	3
1820	2357	1	3
1820	3738	0	3
1820	3738	1	3
1820	4006	0	3
1820	4419	0	3
1820	4419	1	3
1820	5424	0	3
1820	7282	0	3
1820	7282	1	3
324	3159	0	3
324	3159	1	3
324	4559	0	3
391	12275	2	3
544	10948	0	3
544	10948	1	3
544	12171	0	3
544	12171	1	3
544	12271	0	3
544	12271	1	3
544	12728	0	3
544	12728	1	3
544	13408	0	3
769	3386	0	3
769	3881	0	3
769	3884	0	3
769	4820	0	3
769	4911	0	3
769	4911	1	3
769	5790	0	3
769	5790	1	3
769	6233	0	3
769	7288	0	3
769	8638	0	3
769	9503	0	3
769	9503	1	3
769	10531	0	3
769	10531	1	3
769	12574	0	3
769	12574	1	3
769	12583	0	3
769	12583	1	3
769	13661	0	3
769	13661	1	3
769	14208	0	3
769	14208	1	3
826	8691	0	3
826	8691	2	3
853	5049	0	3
853	7369	0	3
853	7369	1	3
853	10799	0	3
853	10799	1	3
1044	2981	0	3
1044	2981	2	3
1044	3140	0	3
1044	3140	2	3
1133	4593	0	3
1133	4593	1	3
1133	5672	0	3
1133	6202	0	3
1133	6202	1	3
1133	6230	0	3
1133	6230	1	3
1133	7240	0	3
1133	7240	1	3
1133	13194	0	3
1203	14319	0	3
1250	10773	0	3
1250	10773	2	3
1253	3083	0	3
1253	3083	1	3
1253	3681	0	3
1253	3681	1	3
1253	3729	0	3
1253	3934	0	3
1253	3934	1	3
1253	4271	0	3
1253	4271	1	3
1253	4314	0	3
1253	4376	0	3
1253	4376	1	3
1253	5174	0	3
1253	5174	1	3
1253	5194	0	3
1253	5194	1	3
1253	5201	0	3
1253	5201	1	3
1253	5765	0	3
1253	6390	0	3
1253	6412	0	3
1253	6412	1	3
1253	8624	0	3
1253	10180	0	3
1253	10180	1	3
1253	11522	0	3
1253	12498	0	3
1253	12498	1	3
1280	3328	0	3
1280	3328	1	3
1280	3803	0	3
1280	3803	1	3
1280	3984	0	3
1280	3984	1	3
1280	4807	1	3
1280	5397	0	3
1280	5397	1	3
1280	5413	0	3
1280	5413	1	3
1280	5784	0	3
1280	5784	1	3
1280	6454	0	3
1280	8085	0	3
1280	8111	0	3
1280	8111	1	3
1280	9315	0	3
1280	9315	1	3
1280	9665	0	3
1280	9665	1	3
1280	9870	0	3
1280	10158	0	3
1280	10261	0	3
1280	10439	0	3
1280	10439	1	3
1280	11095	0	3
1280	11095	1	3
1280	11315	0	3
1280	11315	2	3
1280	11674	0	3
1280	11674	1	3
1280	12509	0	3
1280	12562	0	3
1280	12667	0	3
1280	12667	1	3
1280	12930	0	3
1323	4919	0	3
1405	3014	0	3
1405	3014	1	3
1405	3561	0	3
1405	3561	1	3
1405	4100	0	3
1405	8473	0	3
1405	8473	1	3
1405	9724	0	3
1405	9724	1	3
1405	10896	0	3
1405	10896	1	3
1439	11160	0	3
1503	6187	0	3
1503	6187	1	3
1503	8423	0	3
1503	8423	1	3
1503	9724	0	3
1503	9724	1	3
1503	10896	0	3
1503	10896	1	3
1503	11778	0	3
1503	11778	1	3
1556	14854	0	3
1556	14854	1	3
1605	2881	0	3
1605	2881	1	3
1605	3364	0	3
1605	3364	1	3
1605	6112	1	3
1605	7070	0	3
1605	7070	1	3
1605	9812	0	3
1691	3799	0	3
1691	3799	1	3
1691	5387	0	3
1691	5387	1	3
1691	8530	0	3
1691	9665	0	3
1691	9665	1	3
1691	9665	2	3
1691	10990	0	3
1691	10990	1	3
1691	13910	0	3
1691	13910	1	3
1699	9857	0	3
1699	9857	1	3
1768	5540	0	3
1768	12912	0	3
1782	5082	0	3
1782	5082	1	3
1782	5562	1	3
1782	7066	0	3
1782	7066	1	3
1782	8860	0	3
1782	8860	1	3
1782	15012	0	3
1782	15012	1	3
1806	7125	0	3
1806	7125	2	3
1198	3346	0	0
1198	3346	1	0
1774	5262	0	0
1774	5262	1	0
571	13545	0	4
571	13545	2	4
897	12957	0	4
897	12957	2	4
897	13124	0	4
897	13124	2	4
1298	14805	0	4
1356	8240	0	4
1356	8240	1	4
829	6356	0	2
1423	15128	0	2
1423	15128	1	2
77	9757	0	4
77	10141	0	4
77	10141	1	4
114	11890	0	4
114	11890	1	4
165	9711	0	4
165	9956	0	4
165	9956	2	4
165	10052	0	4
165	10052	2	4
205	1949	0	4
205	2302	0	4
205	2302	1	4
205	2339	0	4
205	2339	1	4
205	7663	0	4
205	7663	1	4
205	7730	0	4
205	7730	1	4
205	7873	0	4
205	7873	1	4
205	8191	0	4
205	8191	1	4
205	8197	0	4
205	8197	1	4
205	13970	0	4
205	13970	1	4
256	2674	0	4
256	2674	1	4
256	5517	0	4
256	7732	0	4
256	7732	1	4
256	14123	0	4
256	14123	1	4
434	9004	0	4
434	9004	1	4
434	9439	0	4
434	9711	0	4
434	9711	1	4
434	9952	0	4
434	9952	1	4
434	10042	0	4
434	10042	1	4
434	11495	0	4
434	11495	1	4
434	12527	0	4
434	14869	0	4
434	14869	2	4
536	4387	0	4
536	4387	1	4
536	5594	0	4
536	5594	1	4
536	6247	0	4
536	6247	1	4
536	7345	0	4
536	7345	1	4
536	8125	0	4
536	8125	1	4
536	8205	0	4
536	8205	1	4
536	8219	0	4
536	8219	1	4
536	8239	0	4
536	8239	1	4
536	10035	0	4
536	10035	1	4
536	13744	0	4
536	13744	1	4
536	14662	0	4
536	14662	1	4
875	8137	0	4
875	8150	0	4
875	8981	0	4
875	8981	2	4
875	9977	0	4
875	9977	2	4
875	13901	0	4
875	13901	1	4
1031	13438	0	4
1031	13438	1	4
1378	2779	0	4
1378	2779	1	4
1385	13418	0	4
1385	13418	1	4
1472	11569	0	4
1472	11569	1	4
1506	4364	0	4
1506	4364	1	4
1506	5204	0	4
1506	5204	1	4
1506	6073	0	4
1506	6073	1	4
1506	7672	0	4
1506	7672	1	4
1506	8533	0	4
1506	8533	1	4
1506	8738	0	4
1506	8738	1	4
1506	8787	0	4
1506	9667	0	4
1506	9667	1	4
1545	7785	0	4
1545	7785	1	4
1545	8137	0	4
1545	8137	1	4
1545	8424	0	4
1545	10032	0	4
1545	10032	1	4
1663	3398	0	4
1663	3398	1	4
1663	8137	0	4
1663	8137	1	4
1663	9004	0	4
1663	9004	1	4
1663	9977	0	4
1663	9977	1	4
1663	10032	0	4
1663	13438	0	4
1663	13739	0	4
1663	13739	1	4
1663	13778	0	4
1663	13812	0	4
1663	13812	2	4
1663	15003	0	4
1663	15003	1	4
1714	5002	0	4
1714	5002	1	4
1714	5165	0	4
1829	11155	0	0
1847	6408	0	0
1847	6408	1	0
1847	12332	0	0
1847	12332	1	0
112	4864	0	1
112	11530	0	1
112	11530	1	1
112	13426	0	1
152	2920	0	1
152	2920	2	1
426	8511	0	1
475	4127	0	1
475	4127	1	1
508	13185	0	1
508	13185	1	1
508	13383	0	1
508	13383	1	1
663	5032	0	1
663	6508	0	1
663	6508	1	1
663	6784	0	1
663	6784	1	1
663	9879	0	1
663	11941	0	1
663	11941	1	1
663	12018	0	1
663	12018	1	1
663	12237	0	1
663	12237	1	1
663	13091	0	1
663	13091	1	1
800	3943	0	1
800	3943	1	1
800	6136	0	1
800	6136	1	1
805	12977	0	1
1020	11608	0	1
1020	11608	1	1
1235	11924	0	1
1235	11924	1	1
