-0.031271444119603156	0.0027138903389932034	-0.03142225305593185	-0.047172193232644155	-0.09953880672503822	-0.08725171626801202	-0.06163556095179054	-0.06401832207857469	-0.0788793061119996	0.001376867663260436	-0.01686468136675758	0.07445583715765673	-0.08208296659974242	0.0013919485810125472	0.023990603315610842	-0.08857088057469803	0.03218650500072406	-0.07889885620466935	0.08467762587859985	0.08692511471988208	-0.09129403173778998	0.09907175786687612	-0.07290116099636165	-0.0023744747200559364	0.07628531059467773	0.07129922655736548	0.7769351619591323	0.25897838731971073	0.1726522582131405	0.345304516426281	0.25897838731971073	0.0
0.016052396133689747	-0.01894351956752546	0.011983916821488774	0.01356238168501454	-0.02341108864433101	-0.02380477240481084	-0.017677578418259562	-0.016724805757090136	-0.019061026731036598	0.017262589586345838	0.019656524702375323	0.01577297042728105	-0.025701036196298842	-0.021816989736194062	-0.016013165890684338	-0.021401395138113562	0.0009060971877114982	-0.020424700449778385	0.02442826641024379	0.022386318150214156	-0.022116658128675967	0.024138010339035103	-0.024663932394809115	-0.02133546070325596	0.01673092078297827	0.01756749303757588	0.6159436257909122	0.07699295322386403	0.7699295322386402	0.07699295322386403	0.07699295322386403	0.0
-0.001301093014583122	-0.0045848798378460755	0.002654249340390086	-0.0007061311285074661	-0.00528256627006142	-0.0050331576103567095	-0.0031855561224838555	-0.003844882358312645	-0.00029707322628717646	0.0040610222353476035	0.0037684422623961654	4.419462483754131e-05	-0.004543912579298402	-0.0008809828157051812	0.0010494392890033303	-0.004600132550820088	-0.0034531216461579127	-0.0048074622369482225	0.004448904431243482	0.005430108765839648	-0.004651246900028553	0.001074744583943772	-0.004821245867165217	-0.0007653835589557848	0.0038335038559622085	4.097931096267554e-05	0.9101808208617358	0.39007749465502967	0.007567640989780117	0.09379288378242631	0.10113120231797065	0.0
0.0018337164601677637	6.989844954400102e-05	-0.000623836040144541	-0.0010793395271501702	-0.0004705779853793049	-0.0028320809629850062	-0.0018488504287101854	-0.0021348496066288056	-0.0024751774114483223	0.0022082336926597624	0.0019418595597850694	-0.0003861101535634925	-0.0006347635591791287	-0.002827127070267941	0.0008136554141961893	9.709492529152309e-05	-0.0019747313498024942	-0.00267823102790776	0.0026037237025221855	0.0025258997673164754	-0.00046361867559050135	0.0002266697736792521	-0.00264376422030403	-0.0024380642643170363	0.0023570474172421815	0.0023364779305974845	0.297002825407733	0.8613081936824257	0.040281008195923784	0.03805348700536579	0.40837888493563285	0.0
0.0019539303071865115	-0.0023058437319575876	0.001458706730216164	0.0016508406839253595	-0.002849645326804794	-0.00289756531486404	-0.002151750800406153	-0.0020357773741953105	-0.0023201469429040243	0.002101237515718494	0.0023926321671893145	0.0019199180418641348	-0.0031283824004723778	-0.0026556083653866388	-0.0019491551222154853	-0.0026050213456090604	0.00011029199264589867	-0.002486136081595362	0.0029734582733618527	0.0027249081779274972	-0.0026920846116304867	0.002938127714007585	-0.003002144016336306	-0.0025969956720907567	0.0020365217075840798	0.0021383509839610197	0.5248173765147442	0.5060738987820748	0.49854303719305576	0.013722903339990121	0.4685869433167359	0.0
-0.001183023986878859	-0.0003659050104388279	-0.0029472660099028455	-0.002943261094770447	-0.0009078626795040595	-0.006811219948530361	-0.00613936875814848	0.0008838764964976732	-0.008100073902203488	0.005932044499757451	0.006738042787581688	-0.0003136803135047808	-0.008950874561031611	-0.0002886047243574578	-0.00655819170670682	-0.00786744168685523	-0.005474479906737913	-0.006986315108264867	0.0011576545716961584	0.007462762909901919	-0.006636688043301829	0.008128969398651998	-0.007901407824587729	-0.007524872862709849	0.005646939454110836	0.006290381073244504	0.4305683637505643	0.6798447848693121	0.00954168119114824	0.06559905818914416	0.5891988135534038	0.0
-0.004977071099000943	0.00043193480673294713	-0.0050010734058852	-0.00750778757503894	-0.015842303805524264	-0.013886726615977719	-0.009809734654741002	-0.01018896790967425	-0.012554198432850109	0.0002191382088960413	-0.002684133099300374	0.011850172120352864	-0.013064083616392387	0.00022153844342321464	0.0038182738844117757	-0.014096680928305905	0.005122709498296938	-0.012557309968116508	0.013477041958167872	0.013834745673880211	-0.01453008966057291	0.015767969682517684	-0.011602734433717954	-0.000377914414802815	0.012141345733408975	0.01134777525855712	0.37096414789111626	0.6594918184730956	0.05953745583437668	0.19693158468293828	0.618273579818527	0.0
-0.000764771201673709	-0.00023654094729728267	-0.0019052734289793257	-0.001902684433496245	-0.0005868919312370034	-0.004403143911430178	-0.003968822673726586	0.0005713859548537553	-0.0052363293733184	0.003834796970119231	0.004355838205092443	-0.0002027800559930675	-0.005786333303461361	-0.00018656982808765634	-0.004239572661224758	-0.005085943226584993	-0.003539002271509518	-0.004516334968587601	0.0007483710286001093	0.004824336802729682	-0.004290316972693141	0.005255008997558469	-0.005107900789794197	-0.004864488062358944	0.003650489525147089	0.00406644526715194	0.4687879818433227	0.87897746595623	0.056767294676339855	0.06363430612912291	0.0	0.0
-0.0002668596890244399	-8.253872988307283e-05	-0.0006648271713830541	-0.0006639237658573379	-0.00020479039733465403	-0.0015364354886305439	-0.001384883194066319	0.0001993797332999754	-0.0018271676877151513	0.0013381161904086677	0.0015199286091158058	-7.07581856694393e-05	-0.0020190863654045758	-6.510177971640898e-05	-0.0014793588454886113	-0.0017746918619217225	-0.001234901423543343	-0.0015759324391528323	0.0002611370034986386	0.0016834067706891559	-0.0014970655937926478	0.0018336857662004406	-0.0017823537462564347	-0.0016974171735850221	0.0012738038479165408	0.0014189476761836304	0.3373819751349783	0.9252445075671374	0.010920766412771333	0.12198728439797768	0.12268435459453755	0.0
-0.0002519357487214444	-7.792280950197983e-05	-0.0006276471797035262	-0.0006267942964960533	-0.00019333763848740376	-0.0014505114152137228	-0.0013074345760662632	0.00018822956203104504	-0.0017249846206707842	0.0012632829841753282	0.0014349276713189326	-6.680108393279493e-05	-0.0019061703813754913	-6.146100850192453e-05	-0.001396626743171133	-0.0016754434685043633	-0.0011658404305083209	-0.0014877995265745033	0.0002465331003562652	0.0015892634317560036	-0.001413343254037602	0.0017311381802039595	-0.0016826768673497993	-0.0016024903127299071	0.0012025672641764937	0.0013395940259944507	0.3909036996149148	0.6128983932233849	0.041884667097894394	0.01167765967451963	0.6852879672261469	0.0
