-0.20438772	-0.13016866	-0.198492	-0.16031514	-0.082810126	0.21764886	-0.18254574	-0.203612	-0.21388681	-0.18041962	0.14162038	-0.17756727	0.20433035	-0.18283434	-0.18511797	0.1361744	-0.21968022	0.16342679	0.16079524	-0.18637384	-0.18544199	-0.22418346	0.22636013	0.034851268	-0.12545943	-0.1329828	0.14698927	0.03577439	-0.1881483	0.21406177	-0.18238616	-0.21410316
-0.19182408	-0.15861666	-0.20370962	-0.120740846	-0.14800276	0.20344146	-0.16434506	-0.21190721	-0.20837565	-0.17592195	0.1844061	-0.18151154	0.18814649	-0.20203583	-0.16621293	0.13606358	-0.20316634	0.16277364	0.17104721	-0.19160418	-0.19289914	-0.22118719	0.21607941	-0.018583499	-0.16447121	-0.13277076	0.10047507	-0.01999679	-0.18403095	0.19243011	-0.20971751	-0.21475525
-0.20677459	-0.1747102	-0.1805215	-0.13266443	-0.09977989	0.21350598	-0.14282487	-0.19480771	-0.21809563	-0.15255359	0.1687821	-0.18452711	0.191808	-0.20176907	-0.1888632	0.1660412	-0.20523873	0.16443324	0.18814115	-0.18654639	-0.19538191	-0.2224122	0.2183781	0.09846226	-0.11939963	-0.13599473	0.14018449	0.13061523	-0.15783824	0.19415082	-0.19135666	-0.1882981
-0.17430797	-0.18031242	-0.15753585	-0.1594535	-0.20353653	0.20595357	-0.2102786	-0.19044513	-0.19100934	-0.20802273	0.173973	-0.16631493	0.16597609	-0.19168264	-0.1608638	0.13859777	-0.22350295	0.17319995	0.2004208	-0.17780925	-0.19585602	-0.2024453	0.20702578	0.09286425	-0.1837481	-0.17187525	0.13233432	0.041089013	-0.1415103	0.18455867	-0.1577471	-0.17728157
-0.20439479	-0.13021895	-0.19844292	-0.16062991	-0.08283053	0.21766838	-0.1825724	-0.20352092	-0.21392177	-0.180423	0.14160095	-0.17759539	0.2043639	-0.18280685	-0.18508703	0.13608436	-0.21967855	0.16341881	0.16084237	-0.18643714	-0.1854394	-0.2241403	0.22633456	0.03517464	-0.1253928	-0.13281462	0.14685358	0.03617833	-0.18813412	0.21412966	-0.18230635	-0.21405862
-0.20942591	-0.17216964	-0.16252878	-0.15956709	-0.182963	0.19878234	-0.1991135	-0.16338441	-0.20483598	-0.19775859	0.12921277	-0.19180788	0.18011071	-0.20051157	-0.18214516	0.11551702	-0.2064987	0.15667903	0.2111504	-0.17249388	-0.20756896	-0.20730712	0.20515077	0.073817156	-0.15662956	-0.17789754	0.09968528	0.12329614	-0.15349162	0.1956853	-0.15455921	-0.19845995
-0.20632844	-0.18776384	-0.1721629	-0.16427991	-0.15313326	0.20916703	-0.14348358	-0.19422586	-0.20190282	-0.18770087	0.15166172	-0.15697418	0.2029881	-0.18683322	-0.19694802	0.12939742	-0.2035839	0.17421708	0.18252279	-0.19464777	-0.18617517	-0.2208508	0.21298295	0.114539176	-0.0915833	-0.14001137	0.06265978	0.12211486	-0.19367842	0.20879918	-0.16529503	-0.21112666
-0.21656203	-0.18662265	-0.12313948	-0.14084166	-0.19091555	0.21587107	-0.173284	-0.20916559	-0.19982077	-0.1973476	0.15018858	-0.16676183	0.20351823	-0.20500545	-0.19815755	0.06243005	-0.2017094	0.188314	0.20778841	-0.19380961	-0.16670182	-0.22291744	0.2056015	0.1194967	-0.035417672	-0.21043223	0.007033709	0.1027819	-0.19638513	0.18805149	-0.10882055	-0.19430085
-0.20314309	-0.124520555	-0.20316744	-0.12599286	-0.080449216	0.21505444	-0.17927924	-0.21264912	-0.20966533	-0.17962384	0.1433275	-0.17415795	0.20028183	-0.18528785	-0.18792881	0.1453125	-0.21932127	0.16387196	0.1554086	-0.17920044	-0.18526435	-0.22816898	0.22849745	0.00044418534	-0.13217692	-0.15027444	0.16085395	-0.0072044106	-0.18918906	0.20633024	-0.19031963	-0.2182628
-0.20908703	-0.13066718	-0.17478402	-0.16501887	-0.19696747	0.19427834	-0.19249289	-0.14113505	-0.20016776	-0.20448925	0.042250406	-0.18326348	0.1878016	-0.18108796	-0.15423898	0.16782245	-0.20013078	0.1236342	0.17183702	-0.17501386	-0.2101428	-0.19853812	0.2143846	0.13787065	-0.1902965	-0.16372034	0.16056958	0.15422685	-0.18635681	0.21813537	-0.12945417	-0.18694225
-0.20441715	-0.13038139	-0.1982835	-0.1616476	-0.08289635	0.21773101	-0.18265823	-0.20322546	-0.2140343	-0.18043347	0.1415377	-0.17768596	0.20447192	-0.18271732	-0.18498632	0.13579251	-0.21967256	0.16339256	0.16099446	-0.18664154	-0.18543051	-0.22399998	0.2262512	0.03622115	-0.12517673	-0.13226959	0.14641377	0.037485518	-0.18808761	0.21434875	-0.18204741	-0.21391378
-0.2040225	-0.1280572	-0.20042545	-0.14725295	-0.08194301	0.21676826	-0.18138503	-0.20725484	-0.21237467	-0.18021464	0.14236394	-0.17634849	0.20287964	-0.18389256	-0.1863166	0.1398065	-0.21966746	0.16369331	0.15880254	-0.18370652	-0.18547966	-0.22586456	0.227322	0.021560488	-0.12814087	-0.13980249	0.152478	0.019169282	-0.18866058	0.21119577	-0.18558094	-0.21584561
-0.20405881	-0.1282381	-0.20026912	-0.1483607	-0.08201808	0.21684818	-0.1814875	-0.20695598	-0.21250752	-0.18023683	0.14230551	-0.17645569	0.20300706	-0.18380895	-0.18622132	0.13950613	-0.21967463	0.1636755	0.15897432	-0.18393573	-0.18548165	-0.22573012	0.22724776	0.022678033	-0.12791967	-0.13923599	0.15202306	0.020565597	-0.18862286	0.2114425	-0.18531871	-0.21570574
-0.19460052	-0.1860898	-0.16435999	-0.14685243	-0.18774784	0.20262349	-0.16685854	-0.19923125	-0.2167222	-0.20499936	0.1687948	-0.15050094	0.19790557	-0.19048662	-0.13706642	0.11249833	-0.22176759	0.1812342	0.20376639	-0.18117514	-0.19775473	-0.20633163	0.21505898	0.11840339	-0.19260538	-0.15187778	0.08483155	0.095634215	-0.16193429	0.1814044	-0.13336784	-0.19054173
-0.18908109	-0.15341733	-0.19133371	-0.15510647	-0.15690383	0.20380954	-0.18028067	-0.20641613	-0.22046813	-0.1878889	0.17806555	-0.14754702	0.19567323	-0.19794458	-0.18222398	0.15744826	-0.1979157	0.1678796	0.15597725	-0.18421689	-0.16937084	-0.22492947	0.21152411	0.10576775	-0.16652162	-0.047176212	0.07527495	0.108366154	-0.18104218	0.20732825	-0.19749674	-0.20728894
-0.19402826	-0.165069	-0.18927716	-0.13947017	-0.15101196	0.21431945	-0.17441446	-0.18980132	-0.21510033	-0.17600833	0.1644112	-0.16765258	0.1845097	-0.19038886	-0.19519195	0.15446696	-0.20540543	0.16161785	0.1829022	-0.19409943	-0.18088709	-0.21374679	0.22088169	0.08842482	-0.15452725	-0.11945483	0.11729424	0.102467015	-0.1714441	0.19651593	-0.18489933	-0.20235609
-0.19402656	-0.16255014	-0.18651518	-0.15204814	-0.15149373	0.20628878	-0.1729157	-0.19281463	-0.2079467	-0.17166564	0.16171747	-0.17891032	0.18835178	-0.19486909	-0.18873687	0.14533328	-0.20614085	0.15572533	0.19030587	-0.19833009	-0.19080068	-0.20969252	0.21858692	0.09300122	-0.16178863	-0.111908495	0.119205855	0.106504925	-0.16972211	0.19729882	-0.18298271	-0.19951786
-0.18770184	-0.17111774	-0.17190497	-0.1401638	-0.16590367	0.19502692	-0.17343841	-0.1669552	-0.20228149	-0.1897772	0.11895437	-0.15212607	0.18458769	-0.1930703	-0.18742475	0.15701029	-0.20426013	0.1682715	0.17778656	-0.1932468	-0.1872208	-0.21019289	0.21697526	0.13525638	-0.17302373	-0.11914634	0.14048623	0.14275987	-0.18784484	0.2131167	-0.18207993	-0.18899184
-0.20245618	-0.1293308	-0.20187253	-0.16670553	-0.1606752	0.21410444	-0.1547149	-0.19074874	-0.1995544	-0.19557846	0.18235557	-0.13164929	0.19379537	-0.19867085	-0.19285822	0.16264197	-0.20061995	0.13886666	0.1883083	-0.19106011	-0.20892955	-0.20453748	0.22376105	0.0037609101	-0.17810164	-0.02793139	0.11091651	0.12610002	-0.19061093	0.20307735	-0.17076929	-0.194745
-0.22312933	-0.1669675	-0.16554314	-0.07395457	-0.10138492	0.22120851	-0.21671146	-0.20349371	-0.21674933	-0.21011443	0.09609312	-0.21040377	0.19537123	-0.19666381	-0.14386456	0.09200186	-0.22539732	0.063042745	0.19401546	-0.20583998	-0.22219616	-0.21854933	0.20529586	0.12802547	-0.19556735	-0.12310471	0.053272106	0.11566522	-0.19658026	0.20720427	-0.12538235	-0.18400438
-0.19933045	-0.16553076	-0.19376686	-0.14700523	-0.15400866	0.1986093	-0.17423366	-0.20187683	-0.19819587	-0.18569964	0.16541636	-0.13313812	0.15788984	-0.2036933	-0.18666242	0.1685506	-0.21631987	0.16154782	0.19045869	-0.1982166	-0.18059032	-0.20617603	0.2052912	0.009548085	-0.17913695	-0.14590435	0.14874764	0.11214948	-0.17200358	0.19098438	-0.18234488	-0.19417384
-0.1889711	-0.1725354	-0.19822054	-0.121995434	-0.13976924	0.19062154	-0.16815056	-0.17645726	-0.18494101	-0.19994946	0.16244406	-0.15644987	0.19752304	-0.19737285	-0.08249591	0.16252176	-0.21687102	0.16284715	0.21110801	-0.19256796	-0.18908861	-0.19109188	0.19698055	0.13717641	-0.17086233	-0.17259924	0.12642904	0.15716088	-0.19510351	0.20052	-0.17702198	-0.18562408
-0.19015606	-0.16829348	-0.18925272	-0.14852907	-0.14866795	0.20543489	-0.16675092	-0.18983583	-0.20854224	-0.16877592	0.16548496	-0.1726054	0.18654023	-0.19489107	-0.19151291	0.1547092	-0.208549	0.16114786	0.1812622	-0.19602633	-0.19087055	-0.20887789	0.2167303	0.104523316	-0.16285957	-0.1102309	0.118793204	0.10741962	-0.17159133	0.19940533	-0.1885481	-0.19789548
-0.20423368	-0.12918456	-0.19942315	-0.15419093	-0.08240849	0.21725285	-0.18201452	-0.20535256	-0.21319272	-0.18033905	0.14198396	-0.17700823	0.20366435	-0.18335035	-0.18570052	0.13790208	-0.2196939	0.16356719	0.15986988	-0.18513297	-0.18547636	-0.22499788	0.22683476	0.028588964	-0.12673669	-0.13621855	0.14959672	0.027950963	-0.18840697	0.21272992	-0.18391217	-0.21494558
-0.20441715	-0.13038139	-0.1982835	-0.1616476	-0.08289635	0.21773101	-0.18265823	-0.20322546	-0.2140343	-0.18043347	0.1415377	-0.17768596	0.20447192	-0.18271732	-0.18498632	0.13579251	-0.21967256	0.16339256	0.16099446	-0.18664154	-0.18543051	-0.22399998	0.2262512	0.03622115	-0.12517673	-0.13226959	0.14641377	0.037485518	-0.18808761	0.21434875	-0.18204741	-0.21391378
-0.20423368	-0.12918456	-0.19942315	-0.15419093	-0.08240849	0.21725285	-0.18201452	-0.20535256	-0.21319272	-0.18033905	0.14198396	-0.17700823	0.20366435	-0.18335035	-0.18570052	0.13790208	-0.2196939	0.16356719	0.15986988	-0.18513297	-0.18547636	-0.22499788	0.22683476	0.028588964	-0.12673669	-0.13621855	0.14959672	0.027950963	-0.18840697	0.21272992	-0.18391217	-0.21494558
