0.18669093	-0.18873751	-0.1920042	0.14680076	-0.20971788	0.14197369	0.16961113	-0.19154184	0.20577717	0.10933958	-0.059739653	0.21850757	0.13128321	-0.14389402	-0.17560512	-0.15757391	0.004542926	-0.19984156	0.20973144	0.18418343	0.20324078	-0.17309935	-0.18789263	0.21239662	0.17922714	-0.21858697	-0.15748933	0.18757899	0.15311714	0.18975833	-0.18430944	-0.19855559
0.17664637	-0.17125674	-0.16593634	0.15212597	-0.2111695	0.12799282	0.15721723	-0.18522155	0.21670502	0.16309857	0.015047745	0.18881603	0.18415734	-0.17154288	-0.16454306	-0.1458755	-0.092428006	-0.20259167	0.1853622	0.19413155	0.19386081	-0.16071187	-0.1979099	0.2103368	0.18533584	-0.20450734	-0.19184193	0.18539792	0.14872147	0.19364683	-0.18490161	-0.19506171
0.17665438	-0.17118995	-0.16614506	0.15205514	-0.21143907	0.12909114	0.1575965	-0.185559	0.21691842	0.16280548	0.015344801	0.18903923	0.1832235	-0.17147513	-0.16384986	-0.14559709	-0.09282134	-0.20270221	0.18553132	0.19397391	0.1940842	-0.1609326	-0.19770303	0.20994712	0.18566759	-0.2046266	-0.19168726	0.18541318	0.14889489	0.19345161	-0.1840935	-0.19528951
0.17665438	-0.17118995	-0.16614506	0.15205514	-0.21143907	0.12909114	0.1575965	-0.185559	0.21691842	0.16280548	0.015344801	0.18903923	0.1832235	-0.17147513	-0.16384986	-0.14559709	-0.09282134	-0.20270221	0.18553132	0.19397391	0.1940842	-0.1609326	-0.19770303	0.20994712	0.18566759	-0.2046266	-0.19168726	0.18541318	0.14889489	0.19345161	-0.1840935	-0.19528951
0.14047185	-0.14158061	-0.17652239	0.20603864	-0.19654961	0.100775264	0.1703821	-0.19858178	0.20872115	0.21458945	0.018187635	0.17231171	0.15627438	-0.11721188	-0.17481995	-0.1664098	-0.17264646	-0.1927144	0.18520084	0.19370274	0.1982612	-0.17497282	-0.20472266	0.20298077	0.17788735	-0.18550825	-0.15108442	0.18092008	0.17765135	0.2036328	-0.17421527	-0.19108674
0.17059825	-0.14463297	-0.18848234	0.1865776	-0.20768128	0.090719424	0.13501002	-0.18253651	0.21306744	0.20458539	0.065966286	0.19642012	0.16674888	-0.13468544	-0.17142227	-0.16451833	-0.13991942	-0.20963667	0.19947891	0.18705049	0.20871133	-0.15776189	-0.19280745	0.21340615	0.16346322	-0.20278233	-0.17510498	0.17975181	0.14872642	0.21241364	-0.16003491	-0.1761106
0.18452701	-0.14560615	-0.18052961	0.18379869	-0.22215268	0.06595646	0.12630524	-0.1646452	0.2180977	0.20622125	0.06616583	0.17350052	0.148728	-0.14204144	-0.18430449	-0.16576004	-0.13127856	-0.19196159	0.184834	0.21489716	0.18956976	-0.15074933	-0.20040806	0.21693975	0.2016178	-0.2052933	-0.17170838	0.18789032	0.13868035	0.21256192	-0.14560738	-0.1994598
0.18144204	-0.14896812	-0.19294006	0.1829338	-0.21247415	0.07426907	0.15130849	-0.1751693	0.21402611	0.20417805	0.07293482	0.19054118	0.16140285	-0.12079166	-0.16357982	-0.14854679	-0.16224027	-0.20996398	0.1991891	0.17383018	0.21282482	-0.1532193	-0.19880049	0.20670958	0.17306858	-0.2013025	-0.17724785	0.18464205	0.15051955	0.2129367	-0.16649836	-0.1683561
0.1927015	-0.10888603	-0.19676003	0.17226547	-0.22461288	0.030922575	0.09997445	-0.19207808	0.23075123	0.20508307	0.005195324	0.18298745	0.13907897	-0.14037193	-0.19606498	-0.1865129	-0.13270563	-0.19744898	0.2083236	0.20905402	0.22803764	-0.14004774	-0.19434673	0.20051329	0.123351075	-0.2095557	-0.20185293	0.17509742	0.11459722	0.22935814	-0.13618287	-0.1874181
0.18573906	-0.15790327	-0.14438245	0.20392439	-0.20785365	0.09772919	0.16785601	-0.19255468	0.19172762	0.20584615	0.121709034	0.18184395	0.16443372	-0.11290828	-0.16667616	-0.13936344	-0.09658461	-0.20283543	0.14693232	0.20238844	0.18754873	-0.16953781	-0.20793591	0.21165161	0.16812558	-0.18636592	-0.18924783	0.1946356	0.16053244	0.21541469	-0.18367209	-0.19633792
